Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-02-09 14:18:14,"Överkropp",55m,"Triceps Pushdown (Cable - Straight Bar)",2,11.25,8,0,0,,,
2024-02-09 14:18:14,"Överkropp",55m,"Triceps Pushdown (Cable - Straight Bar)",3,11.25,8,0,0,,,
2024-02-12 16:47:40,"Ben/Rygg 2",57m,"Stairclimber",1,0,0,20.0,360,"","",
2024-02-12 16:47:40,"Ben/Rygg 2",57m,"Pull Up (Assisted)",1,19.0,10,0,0,"",,
2024-02-12 16:47:40,"Ben/Rygg 2",57m,"Pull Up (Assisted)",2,19.0,10,0,0,,,
2024-02-12 16:47:40,"Ben/Rygg 2",57m,"Pull Up (Assisted)",3,19.0,10,0,0,,,
2024-02-12 16:47:40,"Ben/Rygg 2",57m,"Pull Up (Assisted)",4,19.0,8,0,0,,,
2024-02-12 16:47:40,"Ben/Rygg 2",57m,"Romanian Deadlift (Barbell)",1,20.0,10,0,0,"",,
2024-02-12 16:47:40,"Ben/Rygg 2",57m,"Romanian Deadlift (Barbell)",2,40.0,10,0,0,,,
2024-02-12 16:47:40,"Ben/Rygg 2",57m,"Romanian Deadlift (Barbell)",3,50.0,10,0,0,,,
2024-02-12 16:47:40,"Ben/Rygg 2",57m,"Romanian Deadlift (Barbell)",4,55.0,10,0,0,,,
2024-02-12 16:47:40,"Ben/Rygg 2",57m,"Romanian Deadlift (Barbell)",5,55.0,10,0,0,,,
2024-02-12 16:47:40,"Ben/Rygg 2",57m,"Seated Leg Press (Machine)",1,54.0,10,0,0,"",,
2024-02-12 16:47:40,"Ben/Rygg 2",57m,"Seated Leg Press (Machine)",2,63.0,10,0,0,,,
2024-02-12 16:47:40,"Ben/Rygg 2",57m,"Seated Leg Press (Machine)",3,63.0,10,0,0,,,
2024-02-12 16:47:40,"Ben/Rygg 2",57m,"Seated Leg Press (Machine)",4,63.0,8,0,0,,,
2024-02-12 16:47:40,"Ben/Rygg 2",57m,"Back Extension",1,5.0,10,0,0,"",,
2024-02-12 16:47:40,"Ben/Rygg 2",57m,"Back Extension",2,7.0,10,0,0,,,
2024-02-12 16:47:40,"Ben/Rygg 2",57m,"Back Extension",3,7.0,10,0,0,,,
2024-02-12 16:47:40,"Ben/Rygg 2",57m,"Back Extension",4,7.0,10,0,0,,,
2024-02-14 11:01:51,"Överkropp",57m,"Rowing (Machine)",1,0,0,1.0,370,"","",
2024-02-14 11:01:51,"Överkropp",57m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2024-02-14 11:01:51,"Överkropp",57m,"Bench Press (Barbell)",2,27.5,8,0,0,,,
2024-02-14 11:01:51,"Överkropp",57m,"Bench Press (Barbell)",3,30.0,5,0,0,,,
2024-02-14 11:01:51,"Överkropp",57m,"Bench Press (Barbell)",4,32.5,3,0,0,,,
2024-02-14 11:01:51,"Överkropp",57m,"Bench Press (Barbell)",5,32.5,3,0,0,,,
2024-02-14 11:01:51,"Överkropp",57m,"Bench Press (Barbell)",6,32.5,3,0,0,,,
2024-02-14 11:01:51,"Överkropp",57m,"Lat Pulldown (Cable)",1,18.0,10,0,0,"",,
2024-02-14 11:01:51,"Överkropp",57m,"Lat Pulldown (Cable)",2,18.0,10,0,0,,,
2024-02-14 11:01:51,"Överkropp",57m,"Lat Pulldown (Cable)",3,18.0,10,0,0,,,
2024-02-14 11:01:51,"Överkropp",57m,"Lat Pulldown (Cable)",4,18.0,10,0,0,,,
2024-02-14 11:01:51,"Överkropp",57m,"Seated Row (Machine)",1,30.0,10,0,0,"",,
2024-02-14 11:01:51,"Överkropp",57m,"Seated Row (Machine)",2,40.0,10,0,0,,,
2024-02-14 11:01:51,"Överkropp",57m,"Seated Row (Machine)",3,40.0,10,0,0,,,
2024-02-14 11:01:51,"Överkropp",57m,"Seated Row (Machine)",4,40.0,10,0,0,,,
2024-02-14 11:01:51,"Överkropp",57m,"Bicep Curl (Dumbbell)",1,7.0,10,0,0,"",,
2024-02-14 11:01:51,"Överkropp",57m,"Bicep Curl (Dumbbell)",2,7.0,10,0,0,,,
2024-02-14 11:01:51,"Överkropp",57m,"Bicep Curl (Dumbbell)",3,7.0,9,0,0,,,
2024-02-14 11:01:51,"Överkropp",57m,"Triceps Pushdown (Cable - Straight Bar)",1,10.0,10,0,0,"Andra maskinen med 2.5,5,7.5 osv",,
2024-02-14 11:01:51,"Överkropp",57m,"Triceps Pushdown (Cable - Straight Bar)",2,10.0,10,0,0,,,
2024-02-14 11:01:51,"Överkropp",57m,"Triceps Pushdown (Cable - Straight Bar)",3,10.0,9,0,0,,,
2024-02-16 14:58:11,"Ben/Rygg",54m,"Deadlift (Barbell)",1,20.0,10,0,0,"","",
2024-02-16 14:58:11,"Ben/Rygg",54m,"Deadlift (Barbell)",2,50.0,8,0,0,,,
2024-02-16 14:58:11,"Ben/Rygg",54m,"Deadlift (Barbell)",3,60.0,5,0,0,,,
2024-02-16 14:58:11,"Ben/Rygg",54m,"Deadlift (Barbell)",4,62.5,5,0,0,,,
2024-02-16 14:58:11,"Ben/Rygg",54m,"Deadlift (Barbell)",5,62.5,5,0,0,,,
2024-02-16 14:58:11,"Ben/Rygg",54m,"Stairclimber",1,0,0,20.0,325,"",,
2024-02-16 14:58:11,"Ben/Rygg",54m,"Leg Extension (Machine)",1,25.0,10,0,0,"",,
2024-02-16 14:58:11,"Ben/Rygg",54m,"Leg Extension (Machine)",2,25.0,10,0,0,,,
2024-02-16 14:58:11,"Ben/Rygg",54m,"Leg Extension (Machine)",3,25.0,10,0,0,,,
2024-02-16 14:58:11,"Ben/Rygg",54m,"Leg Extension (Machine)",4,25.0,10,0,0,,,
2024-02-16 14:58:11,"Ben/Rygg",54m,"Bulgarian Split Squat",1,16.0,10,0,0,"",,
2024-02-16 14:58:11,"Ben/Rygg",54m,"Bulgarian Split Squat",2,16.0,10,0,0,,,
2024-02-16 14:58:11,"Ben/Rygg",54m,"Bulgarian Split Squat",3,16.0,12,0,0,,,
2024-02-16 14:58:11,"Ben/Rygg",54m,"Hip Thrust (Barbell)",1,30.0,10,0,0,"",,
2024-02-16 14:58:11,"Ben/Rygg",54m,"Hip Thrust (Barbell)",2,40.0,10,0,0,,,
2024-02-16 14:58:11,"Ben/Rygg",54m,"Hip Thrust (Barbell)",3,40.0,10,0,0,,,
2024-02-16 14:58:11,"Ben/Rygg",54m,"Hip Thrust (Barbell)",4,40.0,10,0,0,,,
2024-02-19 16:43:48,"Ben/Rygg",59m,"Deadlift (Barbell)",1,20.0,10,0,0,"","",
2024-02-19 16:43:48,"Ben/Rygg",59m,"Deadlift (Barbell)",2,50.0,8,0,0,,,
2024-02-19 16:43:48,"Ben/Rygg",59m,"Deadlift (Barbell)",3,62.5,5,0,0,,,
2024-02-19 16:43:48,"Ben/Rygg",59m,"Deadlift (Barbell)",4,62.5,5,0,0,,,
2024-02-19 16:43:48,"Ben/Rygg",59m,"Deadlift (Barbell)",5,65.0,3,0,0,,,
2024-02-19 16:43:48,"Ben/Rygg",59m,"Stairclimber",1,0,0,20.0,325,"",,
2024-02-19 16:43:48,"Ben/Rygg",59m,"Leg Extension (Machine)",1,25.0,10,0,0,"",,
2024-02-19 16:43:48,"Ben/Rygg",59m,"Leg Extension (Machine)",2,25.0,10,0,0,,,
2024-02-19 16:43:48,"Ben/Rygg",59m,"Leg Extension (Machine)",3,25.0,9,0,0,,,
2024-02-19 16:43:48,"Ben/Rygg",59m,"Leg Extension (Machine)",4,25.0,10,0,0,,,
2024-02-19 16:43:48,"Ben/Rygg",59m,"Bulgarian Split Squat",1,16.0,12,0,0,"",,
2024-02-19 16:43:48,"Ben/Rygg",59m,"Bulgarian Split Squat",2,16.0,12,0,0,,,
2024-02-19 16:43:48,"Ben/Rygg",59m,"Bulgarian Split Squat",3,16.0,12,0,0,,,
2024-02-19 16:43:48,"Ben/Rygg",59m,"Hip Thrust (Barbell)",1,30.0,10,0,0,"",,
2024-02-19 16:43:48,"Ben/Rygg",59m,"Hip Thrust (Barbell)",2,40.0,10,0,0,,,
2024-02-19 16:43:48,"Ben/Rygg",59m,"Hip Thrust (Barbell)",3,40.0,10,0,0,,,
2024-02-19 16:43:48,"Ben/Rygg",59m,"Hip Thrust (Barbell)",4,40.0,10,0,0,,,
2024-02-21 11:24:14,"Överkropp",56m,"Stairclimber",1,0,0,20.0,320,"","",
2024-02-21 11:24:14,"Överkropp",56m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2024-02-21 11:24:14,"Överkropp",56m,"Bench Press (Barbell)",2,27.5,8,0,0,,,
2024-02-21 11:24:14,"Överkropp",56m,"Bench Press (Barbell)",3,30.0,5,0,0,,,
2024-02-21 11:24:14,"Överkropp",56m,"Bench Press (Barbell)",4,32.5,3,0,0,,,
2024-02-21 11:24:14,"Överkropp",56m,"Bench Press (Barbell)",5,32.5,3,0,0,,,
2024-02-21 11:24:14,"Överkropp",56m,"Bench Press (Barbell)",6,32.5,3,0,0,,,
2024-02-21 11:24:14,"Överkropp",56m,"Lat Pulldown (Cable)",1,18.0,10,0,0,"",,
2024-02-21 11:24:14,"Överkropp",56m,"Lat Pulldown (Cable)",2,18.0,10,0,0,,,
2024-02-21 11:24:14,"Överkropp",56m,"Lat Pulldown (Cable)",3,18.0,10,0,0,,,
2024-02-21 11:24:14,"Överkropp",56m,"Lat Pulldown (Cable)",4,18.0,10,0,0,,,
2024-02-21 11:24:14,"Överkropp",56m,"Seated Row (Machine)",1,30.0,10,0,0,"",,
2024-02-21 11:24:14,"Överkropp",56m,"Seated Row (Machine)",2,40.0,10,0,0,,,
2024-02-21 11:24:14,"Överkropp",56m,"Seated Row (Machine)",3,40.0,10,0,0,,,
2024-02-21 11:24:14,"Överkropp",56m,"Seated Row (Machine)",4,40.0,10,0,0,,,
2024-02-21 11:24:14,"Överkropp",56m,"Bicep Curl (Dumbbell)",1,6.0,15,0,0,"",,
2024-02-21 11:24:14,"Överkropp",56m,"Bicep Curl (Dumbbell)",2,6.0,14,0,0,,,
2024-02-21 11:24:14,"Överkropp",56m,"Bicep Curl (Dumbbell)",3,6.0,13,0,0,,,
2024-02-21 11:24:14,"Överkropp",56m,"Triceps Pushdown (Cable - Straight Bar)",1,10.0,11,0,0,"",,
2024-02-21 11:24:14,"Överkropp",56m,"Triceps Pushdown (Cable - Straight Bar)",2,10.0,11,0,0,,,
2024-02-21 11:24:14,"Överkropp",56m,"Triceps Pushdown (Cable - Straight Bar)",3,10.0,10,0,0,,,
2024-02-23 10:20:38,"Ben/Rygg 2",58m,"Stairclimber",1,0,0,20.0,350,"","",
2024-02-23 10:20:38,"Ben/Rygg 2",58m,"Pull Up (Assisted)",1,19.0,10,0,0,"",,
2024-02-23 10:20:38,"Ben/Rygg 2",58m,"Pull Up (Assisted)",2,19.0,10,0,0,,,
2024-02-23 10:20:38,"Ben/Rygg 2",58m,"Pull Up (Assisted)",3,19.0,10,0,0,,,
2024-02-23 10:20:38,"Ben/Rygg 2",58m,"Romanian Deadlift (Barbell)",1,20.0,10,0,0,"",,
2024-02-23 10:20:38,"Ben/Rygg 2",58m,"Romanian Deadlift (Barbell)",2,40.0,10,0,0,,,
2024-02-23 10:20:38,"Ben/Rygg 2",58m,"Romanian Deadlift (Barbell)",3,52.5,10,0,0,,,
2024-02-23 10:20:38,"Ben/Rygg 2",58m,"Romanian Deadlift (Barbell)",4,55.0,10,0,0,,,
2024-02-23 10:20:38,"Ben/Rygg 2",58m,"Romanian Deadlift (Barbell)",5,55.0,10,0,0,,,
2024-02-23 10:20:38,"Ben/Rygg 2",58m,"Seated Leg Press (Machine)",1,54.0,10,0,0,"",,
2024-02-23 10:20:38,"Ben/Rygg 2",58m,"Seated Leg Press (Machine)",2,63.0,10,0,0,,,
2024-02-23 10:20:38,"Ben/Rygg 2",58m,"Seated Leg Press (Machine)",3,63.0,10,0,0,,,
2024-02-23 10:20:38,"Ben/Rygg 2",58m,"Seated Leg Press (Machine)",4,63.0,10,0,0,,,
2024-02-23 10:20:38,"Ben/Rygg 2",58m,"Back Extension",1,5.0,10,0,0,"",,
2024-02-23 10:20:38,"Ben/Rygg 2",58m,"Back Extension",2,7.0,10,0,0,,,
2024-02-23 10:20:38,"Ben/Rygg 2",58m,"Back Extension",3,7.0,12,0,0,,,
2024-02-23 10:20:38,"Ben/Rygg 2",58m,"Back Extension",4,7.0,12,0,0,,,
2024-03-05 09:59:01,"Ben/Rygg",57m,"Deadlift (Barbell)",1,20.0,10,0,0,"","",
2024-03-05 09:59:01,"Ben/Rygg",57m,"Deadlift (Barbell)",2,50.0,8,0,0,,,
2024-03-05 09:59:01,"Ben/Rygg",57m,"Deadlift (Barbell)",3,62.5,5,0,0,,,
2024-03-05 09:59:01,"Ben/Rygg",57m,"Deadlift (Barbell)",4,62.5,5,0,0,,,
2024-03-05 09:59:01,"Ben/Rygg",57m,"Deadlift (Barbell)",5,65.0,3,0,0,,,
2024-03-05 09:59:01,"Ben/Rygg",57m,"Stairclimber",1,0,0,20.0,350,"",,
2024-03-05 09:59:01,"Ben/Rygg",57m,"Leg Extension (Machine)",1,25.0,10,0,0,"",,
2024-03-05 09:59:01,"Ben/Rygg",57m,"Leg Extension (Machine)",2,25.0,10,0,0,,,
2024-03-05 09:59:01,"Ben/Rygg",57m,"Leg Extension (Machine)",3,25.0,10,0,0,,,
2024-03-05 09:59:01,"Ben/Rygg",57m,"Leg Extension (Machine)",4,25.0,10,0,0,,,
2024-03-05 09:59:01,"Ben/Rygg",57m,"Bulgarian Split Squat",1,18.0,8,0,0,"",,
2024-03-05 09:59:01,"Ben/Rygg",57m,"Bulgarian Split Squat",2,18.0,8,0,0,,,
2024-03-05 09:59:01,"Ben/Rygg",57m,"Bulgarian Split Squat",3,18.0,8,0,0,,,
2024-03-05 09:59:01,"Ben/Rygg",57m,"Hip Thrust (Barbell)",1,30.0,10,0,0,"",,
2024-03-05 09:59:01,"Ben/Rygg",57m,"Hip Thrust (Barbell)",2,40.0,10,0,0,,,
2024-03-05 09:59:01,"Ben/Rygg",57m,"Hip Thrust (Barbell)",3,40.0,10,0,0,,,
2024-03-05 09:59:01,"Ben/Rygg",57m,"Hip Thrust (Barbell)",4,40.0,10,0,0,,,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Stairclimber",1,0,0,20.0,335,"","",
2024-03-06 10:54:42,"Överkropp",75h 36m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Bench Press (Barbell)",2,27.5,5,0,0,,,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Bench Press (Barbell)",3,30.0,5,0,0,,,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Bench Press (Barbell)",4,32.5,4,0,0,,,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Bench Press (Barbell)",5,32.5,3,0,0,,,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Lat Pulldown (Cable)",1,18.0,10,0,0,"",,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Lat Pulldown (Cable)",2,18.0,10,0,0,,,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Lat Pulldown (Cable)",3,18.0,10,0,0,,,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Lat Pulldown (Cable)",4,18.0,10,0,0,,,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Seated Row (Machine)",1,30.0,10,0,0,"",,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Seated Row (Machine)",2,35.0,10,0,0,,,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Seated Row (Machine)",3,40.0,10,0,0,,,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Seated Row (Machine)",4,40.0,10,0,0,,,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Bicep Curl (Dumbbell)",1,7.0,10,0,0,"",,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Bicep Curl (Dumbbell)",2,7.0,10,0,0,,,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Bicep Curl (Dumbbell)",3,7.0,10,0,0,,,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Triceps Pushdown (Cable - Straight Bar)",1,10.0,10,0,0,"",,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Triceps Pushdown (Cable - Straight Bar)",2,10.0,10,0,0,,,
2024-03-06 10:54:42,"Överkropp",75h 36m,"Triceps Pushdown (Cable - Straight Bar)",3,10.0,10,0,0,,,
2024-03-09 14:31:24,"Ben/Rygg 2",3h 57m,"Stairclimber",1,0,0,20.0,350,"","",
2024-03-09 14:31:24,"Ben/Rygg 2",3h 57m,"Pull Up (Assisted)",1,19.0,10,0,0,"",,
2024-03-09 14:31:24,"Ben/Rygg 2",3h 57m,"Pull Up (Assisted)",2,19.0,10,0,0,,,
2024-03-09 14:31:24,"Ben/Rygg 2",3h 57m,"Pull Up (Assisted)",3,19.0,10,0,0,,,
2024-03-09 14:31:24,"Ben/Rygg 2",3h 57m,"Pull Up (Assisted)",4,19.0,10,0,0,,,
2024-03-09 14:31:24,"Ben/Rygg 2",3h 57m,"Romanian Deadlift (Barbell)",1,20.0,10,0,0,"",,
2024-03-09 14:31:24,"Ben/Rygg 2",3h 57m,"Romanian Deadlift (Barbell)",2,40.0,10,0,0,,,
2024-03-09 14:31:24,"Ben/Rygg 2",3h 57m,"Romanian Deadlift (Barbell)",3,55.0,10,0,0,,,
2024-03-09 14:31:24,"Ben/Rygg 2",3h 57m,"Romanian Deadlift (Barbell)",4,55.0,10,0,0,,,
2024-03-09 14:31:24,"Ben/Rygg 2",3h 57m,"Romanian Deadlift (Barbell)",5,55.0,10,0,0,,,
2024-03-09 14:31:24,"Ben/Rygg 2",3h 57m,"Seated Leg Press (Machine)",1,54.0,10,0,0,"",,
2024-03-09 14:31:24,"Ben/Rygg 2",3h 57m,"Seated Leg Press (Machine)",2,63.0,10,0,0,,,
2024-03-09 14:31:24,"Ben/Rygg 2",3h 57m,"Seated Leg Press (Machine)",3,63.0,10,0,0,,,
2024-03-09 14:31:24,"Ben/Rygg 2",3h 57m,"Seated Leg Press (Machine)",4,63.0,10,0,0,,,
2024-03-09 14:31:24,"Ben/Rygg 2",3h 57m,"Back Extension",1,5.0,10,0,0,"",,
2024-03-09 14:31:24,"Ben/Rygg 2",3h 57m,"Back Extension",2,7.0,10,0,0,,,
2024-03-09 14:31:24,"Ben/Rygg 2",3h 57m,"Back Extension",3,7.0,12,0,0,,,
2024-03-09 14:31:24,"Ben/Rygg 2",3h 57m,"Back Extension",4,7.0,12,0,0,,,
2024-03-13 14:01:01,"Ben/Rygg",57m,"Deadlift (Barbell)",1,20.0,10,0,0,"","",
2024-03-13 14:01:01,"Ben/Rygg",57m,"Deadlift (Barbell)",2,50.0,8,0,0,,,
2024-03-13 14:01:01,"Ben/Rygg",57m,"Deadlift (Barbell)",3,62.5,5,0,0,,,
2024-03-13 14:01:01,"Ben/Rygg",57m,"Deadlift (Barbell)",4,65.0,4,0,0,,,
2024-03-13 14:01:01,"Ben/Rygg",57m,"Deadlift (Barbell)",5,65.0,4,0,0,,,
2024-03-13 14:01:01,"Ben/Rygg",57m,"Stairclimber",1,0,0,20.0,345,"",,
2024-03-13 14:01:01,"Ben/Rygg",57m,"Leg Extension (Machine)",1,25.0,10,0,0,"",,
2024-03-13 14:01:01,"Ben/Rygg",57m,"Leg Extension (Machine)",2,30.0,10,0,0,,,
2024-03-13 14:01:01,"Ben/Rygg",57m,"Leg Extension (Machine)",3,30.0,10,0,0,,,
2024-03-13 14:01:01,"Ben/Rygg",57m,"Leg Extension (Machine)",4,30.0,10,0,0,,,
2024-03-13 14:01:01,"Ben/Rygg",57m,"Bulgarian Split Squat",1,18.0,8,0,0,"",,
2024-03-13 14:01:01,"Ben/Rygg",57m,"Bulgarian Split Squat",2,18.0,8,0,0,,,
2024-03-13 14:01:01,"Ben/Rygg",57m,"Bulgarian Split Squat",3,18.0,10,0,0,,,
2024-03-13 14:01:01,"Ben/Rygg",57m,"Hip Thrust (Barbell)",1,30.0,10,0,0,"",,
2024-03-13 14:01:01,"Ben/Rygg",57m,"Hip Thrust (Barbell)",2,40.0,10,0,0,,,
2024-03-13 14:01:01,"Ben/Rygg",57m,"Hip Thrust (Barbell)",3,40.0,10,0,0,,,
2024-03-13 14:01:01,"Ben/Rygg",57m,"Hip Thrust (Barbell)",4,40.0,10,0,0,,,
2024-03-15 10:58:26,"Överkropp",55m,"Stairclimber",1,0,0,20.0,355,"","",
2024-03-15 10:58:26,"Överkropp",55m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2024-03-15 10:58:26,"Överkropp",55m,"Bench Press (Barbell)",2,27.5,5,0,0,,,
2024-03-15 10:58:26,"Överkropp",55m,"Bench Press (Barbell)",3,30.0,5,0,0,,,
2024-03-15 10:58:26,"Överkropp",55m,"Bench Press (Barbell)",4,32.5,4,0,0,,,
2024-03-15 10:58:26,"Överkropp",55m,"Bench Press (Barbell)",5,32.5,4,0,0,,,
2024-03-15 10:58:26,"Överkropp",55m,"Lat Pulldown (Cable)",1,20.0,8,0,0,"",,
2024-03-15 10:58:26,"Överkropp",55m,"Lat Pulldown (Cable)",2,20.0,8,0,0,,,
2024-03-15 10:58:26,"Överkropp",55m,"Lat Pulldown (Cable)",3,20.0,8,0,0,,,
2024-03-15 10:58:26,"Överkropp",55m,"Lat Pulldown (Cable)",4,20.0,6,0,0,,,
2024-03-15 10:58:26,"Överkropp",55m,"Seated Row (Machine)",1,30.0,10,0,0,"",,
2024-03-15 10:58:26,"Överkropp",55m,"Seated Row (Machine)",2,40.0,10,0,0,,,
2024-03-15 10:58:26,"Överkropp",55m,"Seated Row (Machine)",3,40.0,10,0,0,,,
2024-03-15 10:58:26,"Överkropp",55m,"Seated Row (Machine)",4,40.0,10,0,0,,,
2024-03-15 10:58:26,"Överkropp",55m,"Bicep Curl (Dumbbell)",1,7.0,11,0,0,"",,
2024-03-15 10:58:26,"Överkropp",55m,"Bicep Curl (Dumbbell)",2,7.0,11,0,0,,,
2024-03-15 10:58:26,"Överkropp",55m,"Bicep Curl (Dumbbell)",3,7.0,11,0,0,,,
2024-03-15 10:58:26,"Överkropp",55m,"Triceps Pushdown (Cable - Straight Bar)",1,10.0,12,0,0,"",,
2024-03-15 10:58:26,"Överkropp",55m,"Triceps Pushdown (Cable - Straight Bar)",2,10.0,11,0,0,,,
2024-03-15 10:58:26,"Överkropp",55m,"Triceps Pushdown (Cable - Straight Bar)",3,10.0,10,0,0,,,
2024-03-16 11:01:57,"Ben/Rygg 2",3h,"Stairclimber",1,0,0,20.0,350,"","",
2024-03-16 11:01:57,"Ben/Rygg 2",3h,"Pull Up (Assisted)",1,19.0,12,0,0,"",,
2024-03-16 11:01:57,"Ben/Rygg 2",3h,"Pull Up (Assisted)",2,19.0,11,0,0,,,
2024-03-16 11:01:57,"Ben/Rygg 2",3h,"Pull Up (Assisted)",3,19.0,10,0,0,,,
2024-03-16 11:01:57,"Ben/Rygg 2",3h,"Pull Up (Assisted)",4,19.0,8,0,0,,,
2024-03-16 11:01:57,"Ben/Rygg 2",3h,"Romanian Deadlift (Barbell)",1,20.0,10,0,0,"",,
2024-03-16 11:01:57,"Ben/Rygg 2",3h,"Romanian Deadlift (Barbell)",2,40.0,10,0,0,,,
2024-03-16 11:01:57,"Ben/Rygg 2",3h,"Romanian Deadlift (Barbell)",3,55.0,10,0,0,,,
2024-03-16 11:01:57,"Ben/Rygg 2",3h,"Romanian Deadlift (Barbell)",4,55.0,10,0,0,,,
2024-03-16 11:01:57,"Ben/Rygg 2",3h,"Romanian Deadlift (Barbell)",5,55.0,10,0,0,,,
2024-03-16 11:01:57,"Ben/Rygg 2",3h,"Seated Leg Press (Machine)",1,54.0,10,0,0,"",,
2024-03-16 11:01:57,"Ben/Rygg 2",3h,"Seated Leg Press (Machine)",2,63.0,10,0,0,,,
2024-03-16 11:01:57,"Ben/Rygg 2",3h,"Seated Leg Press (Machine)",3,63.0,10,0,0,,,
2024-03-16 11:01:57,"Ben/Rygg 2",3h,"Seated Leg Press (Machine)",4,63.0,10,0,0,,,
2024-03-16 11:01:57,"Ben/Rygg 2",3h,"Back Extension",1,5.0,10,0,0,"",,
2024-03-16 11:01:57,"Ben/Rygg 2",3h,"Back Extension",2,7.0,10,0,0,,,
2024-03-16 11:01:57,"Ben/Rygg 2",3h,"Back Extension",3,8.0,10,0,0,,,
2024-03-16 11:01:57,"Ben/Rygg 2",3h,"Back Extension",4,8.0,10,0,0,,,
2024-03-18 20:04:11,"Överkropp",55m,"Stairclimber",1,0,0,20.0,350,"","",
2024-03-18 20:04:11,"Överkropp",55m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2024-03-18 20:04:11,"Överkropp",55m,"Bench Press (Barbell)",2,27.5,5,0,0,,,
2024-03-18 20:04:11,"Överkropp",55m,"Bench Press (Barbell)",3,30.0,5,0,0,,,
2024-03-18 20:04:11,"Överkropp",55m,"Bench Press (Barbell)",4,32.5,5,0,0,,,
2024-03-18 20:04:11,"Överkropp",55m,"Bench Press (Barbell)",5,32.5,5,0,0,,,
2024-03-18 20:04:11,"Överkropp",55m,"Lat Pulldown (Cable)",1,20.0,9,0,0,"",,
2024-03-18 20:04:11,"Överkropp",55m,"Lat Pulldown (Cable)",2,20.0,9,0,0,,,
2024-03-18 20:04:11,"Överkropp",55m,"Lat Pulldown (Cable)",3,20.0,8,0,0,,,
2024-03-18 20:04:11,"Överkropp",55m,"Lat Pulldown (Cable)",4,20.0,6,0,0,,,
2024-03-18 20:04:11,"Överkropp",55m,"Seated Row (Machine)",1,40.0,10,0,0,"",,
2024-03-18 20:04:11,"Överkropp",55m,"Seated Row (Machine)",2,40.0,10,0,0,,,
2024-03-18 20:04:11,"Överkropp",55m,"Seated Row (Machine)",3,40.0,10,0,0,,,
2024-03-18 20:04:11,"Överkropp",55m,"Seated Row (Machine)",4,40.0,10,0,0,,,
2024-03-18 20:04:11,"Överkropp",55m,"Bicep Curl (Dumbbell)",1,7.0,12,0,0,"",,
2024-03-18 20:04:11,"Överkropp",55m,"Bicep Curl (Dumbbell)",2,7.0,12,0,0,,,
2024-03-18 20:04:11,"Överkropp",55m,"Bicep Curl (Dumbbell)",3,7.0,12,0,0,,,
2024-03-18 20:04:11,"Överkropp",55m,"Triceps Pushdown (Cable - Straight Bar)",1,10.0,12,0,0,"",,
2024-03-18 20:04:11,"Överkropp",55m,"Triceps Pushdown (Cable - Straight Bar)",2,10.0,11,0,0,,,
2024-03-18 20:04:11,"Överkropp",55m,"Triceps Pushdown (Cable - Straight Bar)",3,10.0,10,0,0,,,
2024-03-19 14:36:54,"Överkropp",8m,"Stairclimber",1,0,0,20.0,350,"","",
2024-03-19 14:36:54,"Överkropp",8m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2024-03-19 14:45:31,"Ben/Rygg",1h 23m,"Deadlift (Barbell)",1,20.0,10,0,0,"","",
2024-03-19 14:45:31,"Ben/Rygg",1h 23m,"Deadlift (Barbell)",2,50.0,8,0,0,,,
2024-03-19 14:45:31,"Ben/Rygg",1h 23m,"Deadlift (Barbell)",3,65.0,5,0,0,,,
2024-03-19 14:45:31,"Ben/Rygg",1h 23m,"Deadlift (Barbell)",4,65.0,5,0,0,,,
2024-03-19 14:45:31,"Ben/Rygg",1h 23m,"Deadlift (Barbell)",5,65.0,3,0,0,,,
2024-03-19 14:45:31,"Ben/Rygg",1h 23m,"Stairclimber",1,0,0,20.0,350,"",,
2024-03-19 14:45:31,"Ben/Rygg",1h 23m,"Leg Extension (Machine)",1,30.0,10,0,0,"",,
